Sale_ID,Date,Customer_ID,Bike_Model,Price,Quantity,Store_Location,Salesperson_ID,Payment_Method,Customer_Age,Customer_Gender
8520,05-08-2021,1422,Road Bike,1702.91,4,Los Angeles,299,Debit Card,61,Female
8521,06-06-2020,8862,Mountain Bike,1921.95,3,San Antonio,678,Apple Pay,21,Male
8522,03-08-2023,6720,Hybrid Bike,1568.2,2,Philadelphia,525,Google Pay,31,Female
8523,09-11-2022,6781,Road Bike,2605.33,1,San Antonio,172,Credit Card,62,Female
8524,06-09-2020,2659,Folding Bike,335.54,1,Los Angeles,122,Google Pay,64,Male
8525,23-06-2022,2648,Cruiser,2169.35,3,Chicago,823,Apple Pay,23,Female
8526,09-04-2023,5790,Hybrid Bike,1972.08,3,Phoenix,400,PayPal,32,Female
8527,21-12-2022,9314,Folding Bike,2410.23,1,Los Angeles,436,PayPal,62,Male
8528,14-12-2020,8132,Mountain Bike,928.87,1,Phoenix,679,Credit Card,62,Male
8529,02-09-2022,3734,Road Bike,4280.14,4,Chicago,703,Debit Card,42,Male
8530,27-07-2021,8726,Hybrid Bike,4244.26,3,Phoenix,599,Apple Pay,39,Female
8531,04-02-2022,4193,Hybrid Bike,627.65,2,Los Angeles,871,Apple Pay,39,Female
8532,26-02-2024,7055,Folding Bike,3011.27,1,Los Angeles,995,Debit Card,29,Female
8533,30-05-2021,4801,Electric Bike,2627.02,3,Houston,258,Google Pay,27,Male
8534,30-08-2023,6119,Hybrid Bike,4160.89,1,Chicago,297,Google Pay,29,Male
8535,02-11-2022,7999,Hybrid Bike,1156.67,5,Los Angeles,811,Apple Pay,70,Male
8536,12-12-2020,9966,Hybrid Bike,207.21,3,Philadelphia,788,Apple Pay,39,Male
8537,06-03-2024,8648,Electric Bike,2236.45,1,San Antonio,816,Google Pay,33,Female
8538,24-10-2021,3957,Hybrid Bike,4764.96,5,New York,896,Credit Card,66,Male
8539,10-01-2020,3060,BMX,3160.8,2,Philadelphia,533,Apple Pay,32,Female
8540,27-05-2023,5886,Mountain Bike,2905.44,3,New York,267,Google Pay,37,Male
8541,04-04-2024,6934,Folding Bike,1500.77,2,Philadelphia,858,Cash,23,Male
8542,22-01-2020,5653,Folding Bike,1303.37,2,Houston,252,Apple Pay,38,Female
8543,01-05-2022,6786,Road Bike,288.96,4,Philadelphia,578,Cash,70,Female
8544,09-09-2024,1391,Mountain Bike,4848.35,1,New York,459,PayPal,61,Male
8545,05-08-2021,9380,BMX,4656.1,1,San Antonio,252,Cash,26,Female
8546,21-04-2022,7750,Hybrid Bike,209.09,5,Chicago,401,Google Pay,35,Female
8547,30-11-2021,7147,Cruiser,3024.25,1,Chicago,262,Cash,38,Female
8548,26-03-2024,8960,Road Bike,4297.11,4,Philadelphia,435,Debit Card,34,Female
8549,02-11-2022,1923,Mountain Bike,4016.49,5,Los Angeles,239,Google Pay,37,Female
8550,18-09-2023,3172,Electric Bike,2165.98,5,Los Angeles,672,Google Pay,62,Male
8551,23-04-2023,5142,Road Bike,4078.81,3,Phoenix,963,Debit Card,20,Female
8552,22-06-2023,8833,Hybrid Bike,1283.55,5,Los Angeles,574,Apple Pay,57,Male
8553,11-03-2021,4308,Mountain Bike,832.99,2,Philadelphia,972,Google Pay,27,Male
8554,04-03-2023,7176,Cruiser,276.65,5,Philadelphia,494,Apple Pay,46,Female
8555,31-10-2022,9475,Electric Bike,602.76,2,Philadelphia,368,PayPal,35,Male
8556,20-04-2021,9762,Hybrid Bike,3759.83,5,New York,981,Debit Card,69,Male
8557,19-05-2020,2066,Road Bike,600.51,5,New York,646,Credit Card,53,Male
8558,28-11-2020,4245,Folding Bike,4047.71,4,New York,824,Credit Card,59,Female
8559,02-03-2020,7969,BMX,4587.78,3,Phoenix,545,Debit Card,49,Female
8560,22-11-2022,5037,BMX,1434.45,5,Chicago,849,Apple Pay,44,Male
8561,11-07-2022,9406,Folding Bike,200.79,5,San Antonio,952,Credit Card,32,Female
8562,15-03-2024,7213,Road Bike,814.82,5,Philadelphia,664,Credit Card,55,Male
8563,10-05-2024,8992,Mountain Bike,492.74,5,New York,562,Debit Card,25,Female
8564,06-10-2023,7303,Cruiser,4942.3,2,New York,745,Cash,64,Female
8565,11-12-2023,6200,BMX,3741.57,3,Chicago,543,Apple Pay,45,Male
8566,05-03-2021,6246,Cruiser,2392.13,4,Houston,238,Debit Card,41,Male
8567,20-03-2020,1839,Folding Bike,1052.37,3,Chicago,932,Apple Pay,27,Female
8568,06-02-2024,3930,Cruiser,1192.48,3,Philadelphia,644,Apple Pay,18,Male
8569,04-06-2020,3980,Cruiser,4606.17,5,Chicago,735,Credit Card,66,Female
8570,26-08-2020,1669,Electric Bike,834.64,1,Philadelphia,859,PayPal,62,Male
8571,12-01-2024,8951,Folding Bike,1387.04,3,Los Angeles,478,Debit Card,33,Male
8572,25-12-2022,7540,BMX,4716.93,4,Philadelphia,487,Debit Card,30,Female
8573,05-03-2023,6492,Folding Bike,4270.36,3,Los Angeles,562,Credit Card,27,Female
8574,06-09-2020,2712,Mountain Bike,2756.04,2,Philadelphia,155,Google Pay,45,Female
8575,19-11-2021,9295,Road Bike,1789.76,5,Phoenix,513,PayPal,28,Female
8576,13-09-2023,7048,Cruiser,848.49,3,New York,577,Apple Pay,26,Female
8577,25-12-2020,9434,Electric Bike,3023.05,2,Chicago,164,Credit Card,38,Female
8578,12-12-2023,8374,Mountain Bike,3052.91,3,Philadelphia,632,Cash,67,Female
8579,08-08-2022,6803,Road Bike,1287.65,3,Phoenix,304,PayPal,51,Male
8580,24-12-2023,9999,Folding Bike,1819.6,3,Philadelphia,403,PayPal,44,Male
8581,20-10-2022,3361,BMX,2997.34,1,Houston,544,Debit Card,19,Female
8582,28-02-2020,8331,Cruiser,3720.32,4,Chicago,907,Cash,26,Male
8583,04-02-2023,9365,Folding Bike,4457.7,4,New York,719,Debit Card,42,Male
8584,11-08-2021,9858,Hybrid Bike,2565.47,3,New York,136,Debit Card,35,Male
8585,07-03-2024,2039,BMX,4711.18,3,Philadelphia,933,Credit Card,35,Female
8586,25-09-2023,8003,Mountain Bike,2528,3,Philadelphia,179,Credit Card,28,Male
8587,10-03-2022,9557,Folding Bike,3327.75,5,Chicago,224,Debit Card,36,Female
8588,07-08-2020,9251,Folding Bike,3180.63,2,Los Angeles,175,PayPal,55,Male
8589,07-06-2024,5123,Road Bike,4713.81,2,Philadelphia,516,Credit Card,69,Female
8590,09-01-2022,3416,Cruiser,4720.57,5,Chicago,558,Google Pay,33,Male
8591,21-08-2023,4896,Electric Bike,1430.9,3,Los Angeles,802,PayPal,42,Male
8592,02-09-2024,9774,Mountain Bike,1119.89,4,New York,462,Google Pay,70,Female
8593,22-12-2023,2177,BMX,2617.03,5,Los Angeles,845,Apple Pay,44,Female
8594,10-03-2023,2049,Mountain Bike,605.98,5,Houston,495,Cash,28,Female
8595,08-03-2022,2613,BMX,3497.48,3,San Antonio,117,Debit Card,65,Female
8596,11-03-2021,6371,Hybrid Bike,1442.32,3,New York,843,Credit Card,44,Male
8597,25-10-2020,3645,BMX,4633.25,5,New York,325,Cash,28,Male
8598,21-11-2020,4491,Cruiser,3848.92,1,Phoenix,252,Apple Pay,48,Female
8599,26-05-2022,3561,Hybrid Bike,2273.67,5,San Antonio,959,Debit Card,44,Male
8600,13-04-2023,8888,Mountain Bike,4084.52,3,San Antonio,850,Google Pay,42,Male
8601,19-08-2023,1199,BMX,3141.13,5,New York,811,Cash,25,Male
8602,15-11-2021,1090,BMX,4685.98,1,Philadelphia,239,Credit Card,56,Male
8603,25-10-2023,5156,Folding Bike,2079.07,3,Chicago,722,Credit Card,45,Male
8604,20-06-2023,9746,BMX,400.49,5,San Antonio,144,PayPal,38,Male
8605,27-06-2022,3651,Road Bike,3524.11,2,Philadelphia,176,Cash,52,Female
8606,06-03-2020,3053,Hybrid Bike,514.87,1,Philadelphia,601,PayPal,19,Male
8607,17-04-2024,7801,BMX,3996.47,1,New York,483,Credit Card,20,Female
8608,02-02-2021,4632,Electric Bike,3557.49,5,Phoenix,733,Cash,44,Female
8609,28-01-2023,2665,Hybrid Bike,4622.59,4,Phoenix,972,Apple Pay,40,Male
8610,10-02-2023,4138,Cruiser,1280.46,5,New York,626,Google Pay,19,Female
8611,21-02-2021,8483,Road Bike,1424.39,4,New York,888,Apple Pay,69,Male
8612,08-02-2020,1749,Mountain Bike,3614.18,3,Phoenix,132,Cash,59,Male
8613,04-06-2024,6819,Road Bike,3141.28,2,Philadelphia,238,Apple Pay,68,Male
8614,29-04-2020,1576,Cruiser,2413.79,5,Phoenix,824,PayPal,36,Female
8615,27-02-2021,6396,Electric Bike,688.72,3,New York,850,Credit Card,48,Male
8616,27-04-2022,3084,Electric Bike,3198.9,4,Phoenix,197,Cash,67,Male
8617,28-03-2024,5476,Road Bike,4839.84,1,Los Angeles,530,Apple Pay,27,Male
8618,19-12-2020,5512,Road Bike,3611.73,5,Philadelphia,319,Debit Card,70,Male
8619,06-03-2021,6454,Mountain Bike,1224.99,4,Philadelphia,865,PayPal,46,Male
8620,14-09-2021,5034,Mountain Bike,1059.67,3,Chicago,527,Google Pay,61,Male
8621,02-05-2023,4949,Road Bike,2659.78,1,Chicago,125,Cash,62,Female
8622,22-06-2021,4653,Hybrid Bike,4635.79,3,Chicago,383,Apple Pay,34,Female
8623,13-11-2021,1068,Road Bike,1849.76,3,Los Angeles,159,PayPal,30,Female
8624,05-09-2022,5177,Road Bike,4855.5,1,New York,383,Apple Pay,41,Male
8625,26-07-2021,3551,BMX,1802.47,1,San Antonio,291,Apple Pay,65,Male
8626,11-03-2023,4189,Cruiser,1040.53,2,Phoenix,180,Credit Card,53,Female
8627,21-08-2021,1862,BMX,2599.92,5,Phoenix,108,Google Pay,62,Female
8628,22-01-2020,3492,Hybrid Bike,3679.55,5,Los Angeles,450,Cash,21,Female
8629,07-04-2021,1909,BMX,3484.93,3,New York,790,Debit Card,42,Female
8630,04-01-2024,1111,Road Bike,3089.6,2,Los Angeles,729,Credit Card,32,Female
8631,04-03-2024,7399,BMX,1476.19,1,Los Angeles,724,Debit Card,34,Female
8632,30-05-2022,7611,Hybrid Bike,1560.59,4,New York,859,Google Pay,67,Female
8633,21-10-2023,6070,Cruiser,1522.7,2,New York,111,Debit Card,47,Male
8634,17-11-2020,8186,Hybrid Bike,3240.51,4,Chicago,559,PayPal,53,Male
8635,25-09-2022,2091,Hybrid Bike,2158.98,4,Los Angeles,968,Debit Card,30,Male
8636,25-09-2021,2735,Cruiser,1158.98,2,New York,809,Apple Pay,29,Male
8637,22-09-2023,1798,Electric Bike,456.16,1,Houston,333,Credit Card,34,Male
8638,05-03-2020,8929,Road Bike,1252.38,2,Houston,580,Apple Pay,37,Female
8639,02-02-2022,9389,Road Bike,682.12,4,New York,848,Cash,24,Male
8640,11-02-2021,7558,Hybrid Bike,842.53,5,Los Angeles,206,Apple Pay,18,Male
8641,10-06-2023,2152,Mountain Bike,1440.55,3,Los Angeles,274,Apple Pay,62,Male
8642,03-10-2022,1242,Mountain Bike,2611.79,1,Chicago,689,Apple Pay,34,Male
8643,03-03-2024,4962,Road Bike,4493.69,1,Phoenix,734,Google Pay,29,Female
8644,28-02-2022,9932,Electric Bike,2358.04,2,Philadelphia,754,Google Pay,41,Male
8645,03-04-2021,5114,Hybrid Bike,847.76,4,Los Angeles,840,Google Pay,60,Female
8646,30-01-2023,5816,Mountain Bike,254.87,5,Philadelphia,237,Debit Card,33,Male
8647,05-08-2021,5516,Folding Bike,3215.7,2,Philadelphia,784,Apple Pay,66,Male
8648,16-07-2022,7102,Folding Bike,3927.86,3,New York,256,Credit Card,60,Male
8649,16-04-2023,9927,BMX,1281.1,2,New York,810,Apple Pay,36,Male
8650,14-11-2023,5590,Cruiser,1275.16,5,Houston,943,Cash,21,Female
8651,14-04-2021,1446,BMX,1835.48,1,Houston,883,PayPal,21,Female
8652,11-07-2020,1892,Electric Bike,681.84,5,Chicago,133,Apple Pay,54,Male
8653,17-07-2020,9211,Road Bike,1256.85,5,Phoenix,781,Credit Card,50,Male
8654,29-03-2023,5345,Folding Bike,4250.02,5,Houston,614,Credit Card,22,Male
8655,06-06-2022,8118,Electric Bike,2883.47,1,Chicago,296,Cash,49,Male
8656,01-01-2024,4448,Cruiser,2608.04,3,Phoenix,597,Cash,18,Female
8657,22-07-2024,2537,Hybrid Bike,2924.91,3,Phoenix,148,Apple Pay,50,Female
8658,26-06-2023,3364,Hybrid Bike,2957.71,3,San Antonio,890,Google Pay,43,Female
8659,20-10-2021,8062,Cruiser,2715.15,4,Phoenix,989,Cash,64,Female
8660,20-03-2021,1077,Road Bike,2456.39,1,Chicago,366,Cash,55,Male
8661,13-06-2022,9140,Road Bike,2877.35,5,New York,712,Apple Pay,40,Female
8662,25-10-2020,2705,Cruiser,1044.55,5,San Antonio,808,PayPal,25,Male
8663,24-01-2024,6722,Road Bike,1428.51,1,Philadelphia,805,Google Pay,60,Male
8664,24-04-2022,6395,Electric Bike,4102.7,3,San Antonio,985,Credit Card,39,Male
8665,06-02-2020,5892,Folding Bike,2930.55,5,Phoenix,227,Credit Card,37,Female
8666,04-03-2020,9056,Folding Bike,4905.86,5,Houston,906,Google Pay,52,Female
8667,02-09-2021,2149,Mountain Bike,4584.46,4,Chicago,513,Debit Card,18,Female
8668,23-11-2023,6238,Road Bike,353.55,3,San Antonio,665,Google Pay,69,Male
8669,15-02-2024,1327,Hybrid Bike,4614.57,4,Chicago,102,Cash,32,Female
8670,11-04-2021,1842,Electric Bike,2480.89,2,Philadelphia,558,Cash,59,Male
8671,09-11-2023,1290,Folding Bike,651.34,1,Houston,967,Apple Pay,20,Female
8672,09-04-2024,9602,Folding Bike,1894.65,1,Chicago,586,Google Pay,36,Male
8673,24-04-2023,8384,Hybrid Bike,4769.14,1,San Antonio,825,Debit Card,39,Female
8674,05-05-2021,2536,Road Bike,1425.49,3,Houston,798,Apple Pay,25,Male
8675,24-08-2024,4426,Hybrid Bike,312.92,4,Phoenix,339,Cash,28,Male
8676,01-06-2021,4913,Hybrid Bike,4034.84,3,Chicago,837,Google Pay,42,Female
8677,14-02-2022,3450,Mountain Bike,1404.2,1,Los Angeles,422,Google Pay,60,Male
8678,25-12-2020,5384,Mountain Bike,4937.47,3,Los Angeles,138,PayPal,65,Male
8679,11-08-2024,3453,Road Bike,4217.28,5,Houston,715,Cash,23,Male
8680,03-09-2023,2193,Cruiser,3158.39,3,New York,176,Apple Pay,25,Female
8681,05-02-2024,1598,Cruiser,865.16,2,Philadelphia,434,Credit Card,21,Male
8682,03-02-2021,4645,Cruiser,1692.95,4,Los Angeles,393,Debit Card,20,Male
8683,06-12-2022,1249,BMX,2431.57,3,Philadelphia,850,Apple Pay,47,Female
8684,13-02-2023,1480,Mountain Bike,413.32,5,San Antonio,288,PayPal,52,Female
8685,11-11-2022,2596,Mountain Bike,2583.58,1,San Antonio,186,PayPal,53,Male
8686,31-08-2021,2284,Electric Bike,2800.72,3,Philadelphia,493,Cash,32,Male
8687,10-12-2022,9777,Road Bike,2521.52,4,New York,892,Apple Pay,68,Male
8688,14-05-2021,2139,Road Bike,1523.21,4,Philadelphia,594,PayPal,40,Female
8689,08-02-2020,6901,Hybrid Bike,2236.42,2,Los Angeles,315,Cash,63,Female
8690,26-04-2023,6001,Folding Bike,1420.38,4,Chicago,817,PayPal,70,Male
8691,08-11-2023,4781,Electric Bike,2855.2,5,New York,829,Debit Card,24,Male
8692,30-04-2021,9989,Hybrid Bike,2696.85,2,New York,426,Debit Card,23,Male
8693,08-10-2022,8269,BMX,4603.37,5,Los Angeles,911,PayPal,40,Male
8694,14-07-2024,8552,Folding Bike,4141.42,2,Chicago,280,Debit Card,62,Male
8695,22-03-2022,1771,Mountain Bike,2026.93,3,Chicago,498,Credit Card,48,Female
8696,08-09-2022,9160,Electric Bike,1330.2,5,Chicago,555,Credit Card,40,Female
8697,08-04-2023,3082,Road Bike,880.61,1,Houston,177,Cash,66,Female
8698,20-02-2021,7200,Folding Bike,635.29,5,New York,644,Cash,20,Female
8699,09-04-2024,8136,Cruiser,1220.09,2,Chicago,407,PayPal,50,Female
8700,18-06-2020,6914,Cruiser,2971.54,2,New York,704,Cash,56,Male
8701,31-12-2023,5023,Road Bike,3956.59,2,Philadelphia,822,Apple Pay,44,Female
8702,22-08-2023,1067,Folding Bike,2456.92,5,San Antonio,549,Apple Pay,32,Female
8703,28-09-2022,6935,BMX,4044.23,4,Phoenix,859,Cash,21,Female
8704,18-06-2021,7161,Hybrid Bike,2794.13,5,New York,924,Apple Pay,22,Female
8705,25-08-2021,4219,Road Bike,807.53,2,Los Angeles,162,PayPal,31,Female
8706,01-07-2020,9624,Cruiser,1881.19,4,Houston,277,Apple Pay,51,Male
8707,03-03-2021,6341,Hybrid Bike,1348.43,5,Philadelphia,148,PayPal,38,Female
8708,29-06-2022,6153,Hybrid Bike,1948.87,2,Chicago,125,Cash,37,Male
8709,21-01-2023,3907,Mountain Bike,3022.77,1,Chicago,686,PayPal,62,Female
8710,10-12-2023,8781,Folding Bike,4354.63,2,Chicago,644,Debit Card,37,Female
8711,20-03-2021,1021,Folding Bike,4384.81,5,San Antonio,315,Debit Card,56,Male
8712,31-07-2022,1322,Road Bike,3006.01,5,Phoenix,860,PayPal,48,Male
8713,22-05-2020,1018,Cruiser,4141.48,3,Houston,221,PayPal,23,Female
8714,02-05-2022,3782,Road Bike,1276.43,2,Philadelphia,380,Google Pay,28,Female
8715,15-01-2023,4322,Mountain Bike,286.04,2,Houston,634,Google Pay,21,Male
8716,08-01-2022,3783,Electric Bike,3562.48,1,Phoenix,619,PayPal,18,Male
8717,09-09-2023,7556,Hybrid Bike,1042.2,4,Los Angeles,888,Debit Card,20,Female
8718,28-08-2020,6203,Road Bike,1141.93,2,Phoenix,795,PayPal,34,Male
8719,24-01-2023,4092,Mountain Bike,4445.78,4,New York,902,PayPal,49,Female
8720,23-07-2022,8679,BMX,2602.57,4,Los Angeles,467,PayPal,48,Female
8721,20-04-2024,4965,Hybrid Bike,238.05,2,Philadelphia,210,Apple Pay,41,Female
8722,26-10-2022,8979,Road Bike,4464.31,3,Houston,271,Apple Pay,36,Female
8723,31-01-2023,6594,Cruiser,3460.56,4,New York,208,Credit Card,64,Male
8724,29-08-2020,2369,BMX,4763.01,4,Houston,786,Debit Card,26,Male
8725,04-12-2021,7024,Mountain Bike,4298.54,5,New York,669,Credit Card,23,Female
8726,18-07-2021,6381,Road Bike,1014.35,3,Los Angeles,735,Cash,46,Female
8727,12-07-2022,1729,Cruiser,4010.57,4,Chicago,105,Credit Card,60,Male
8728,10-10-2023,9085,Road Bike,2018.76,1,Los Angeles,714,Cash,49,Female
8729,17-09-2023,3939,Hybrid Bike,3309.6,5,Chicago,300,Debit Card,20,Male
8730,10-02-2023,7280,Mountain Bike,3621.54,5,San Antonio,210,PayPal,28,Male
8731,12-02-2024,1693,Cruiser,386.87,1,Phoenix,545,Apple Pay,26,Male
8732,18-08-2021,3342,Cruiser,1612.39,1,Phoenix,857,Apple Pay,33,Female
8733,07-11-2021,2576,BMX,1729.11,4,Phoenix,686,Debit Card,69,Male
8734,14-12-2023,3067,Hybrid Bike,2488.54,5,Phoenix,510,Debit Card,66,Female
8735,20-08-2024,6123,Road Bike,3995.8,3,San Antonio,485,Debit Card,28,Male
8736,14-02-2024,1138,Hybrid Bike,3371.61,5,Houston,644,Google Pay,56,Female
8737,02-02-2021,1603,Road Bike,2106.82,4,Philadelphia,311,Debit Card,40,Male
8738,09-09-2023,4012,Road Bike,2630.17,5,New York,347,Debit Card,29,Male
8739,08-04-2023,7607,Road Bike,4581.94,2,Houston,924,Cash,68,Female
8740,02-07-2021,8208,Mountain Bike,4375.66,4,Phoenix,917,PayPal,66,Female
8741,23-09-2023,6886,Cruiser,561.22,5,Los Angeles,127,Apple Pay,57,Female
8742,05-12-2022,8475,Road Bike,4524.8,4,Philadelphia,185,Cash,51,Female
8743,19-05-2021,9128,Road Bike,819.49,4,Phoenix,757,Debit Card,69,Female
8744,20-02-2023,1865,Road Bike,2332.98,2,Chicago,820,Apple Pay,45,Female
8745,25-08-2020,4746,Road Bike,4059.75,3,New York,418,Credit Card,31,Female
8746,03-05-2020,5055,Folding Bike,990.15,5,San Antonio,813,Cash,46,Male
8747,28-01-2021,2935,Electric Bike,3806.59,2,San Antonio,701,Cash,30,Male
8748,22-09-2020,6848,Road Bike,2109.7,3,San Antonio,668,PayPal,40,Male
8749,06-08-2023,3127,Road Bike,2182.61,1,Philadelphia,312,Google Pay,19,Male
8750,31-12-2023,7562,BMX,1542.02,3,Chicago,327,Apple Pay,48,Male
8751,06-04-2020,7983,BMX,221.26,3,Philadelphia,425,Credit Card,51,Female
8752,10-07-2021,9524,Mountain Bike,2589.53,4,Los Angeles,146,PayPal,49,Male
8753,25-03-2020,9558,Hybrid Bike,3830.05,4,Chicago,883,Debit Card,64,Male
8754,25-02-2020,3158,Hybrid Bike,3040,3,Philadelphia,875,Credit Card,62,Male
8755,08-05-2022,3372,Road Bike,3546.16,3,Chicago,775,PayPal,22,Male
8756,30-06-2024,6198,BMX,2822.15,4,Houston,239,Apple Pay,70,Female
8757,30-01-2024,1377,Mountain Bike,3029.48,5,San Antonio,470,Apple Pay,19,Male
8758,09-11-2020,2418,Folding Bike,4599.29,1,Philadelphia,174,PayPal,65,Female
8759,14-11-2022,5511,Mountain Bike,4526.94,5,San Antonio,482,Google Pay,47,Male
8760,11-06-2022,8993,Mountain Bike,3195.09,1,New York,236,Apple Pay,70,Male
8761,22-11-2021,3607,Folding Bike,1559.03,5,San Antonio,666,Debit Card,25,Male
8762,01-02-2022,9246,Folding Bike,4969.54,2,Phoenix,638,Google Pay,19,Male
8763,18-07-2024,7959,BMX,4800.04,4,San Antonio,658,Cash,25,Female
8764,20-04-2021,3981,Road Bike,2635.7,2,Houston,433,Google Pay,66,Female
8765,19-04-2021,9120,Hybrid Bike,4578.18,5,Chicago,520,Credit Card,62,Female
8766,16-07-2023,7053,Folding Bike,1137.02,3,Philadelphia,444,Debit Card,50,Female
8767,26-10-2022,5189,Electric Bike,3239.49,5,New York,453,PayPal,61,Male
8768,25-01-2024,4362,Mountain Bike,1807.11,2,Los Angeles,347,Debit Card,38,Female
8769,12-02-2022,8889,Hybrid Bike,4411.32,1,Philadelphia,411,Apple Pay,51,Male
8770,27-09-2021,1120,Electric Bike,3820.76,4,New York,653,Cash,50,Male
8771,15-07-2024,4421,Mountain Bike,2216.88,3,Phoenix,935,Cash,65,Male
8772,18-11-2023,7750,Cruiser,2443.88,3,Phoenix,751,Apple Pay,19,Male
8773,04-05-2020,8315,Mountain Bike,2159.13,4,Phoenix,376,PayPal,22,Male
8774,20-01-2021,8794,BMX,1066.96,4,Philadelphia,364,Cash,37,Male
8775,17-10-2020,7192,Electric Bike,3003.1,4,Philadelphia,246,Apple Pay,32,Male
8776,17-06-2021,4867,Electric Bike,4892.02,1,Philadelphia,877,Debit Card,67,Male
8777,16-06-2022,3716,Hybrid Bike,1306.33,4,San Antonio,659,Credit Card,51,Female
8778,22-05-2022,4843,Folding Bike,3200.02,4,Houston,512,PayPal,69,Female
8779,06-08-2024,1493,Folding Bike,4393.41,1,New York,979,Apple Pay,50,Male
8780,16-12-2021,2493,Folding Bike,2735.23,3,Los Angeles,911,Credit Card,48,Male
8781,05-08-2020,1017,BMX,3132.24,4,Houston,336,PayPal,69,Male
8782,14-03-2021,1118,Folding Bike,1369.79,2,Los Angeles,811,Cash,39,Female
8783,22-11-2023,1806,Cruiser,1964.21,4,Phoenix,841,Credit Card,57,Female
8784,13-01-2024,2490,Cruiser,4802.08,3,New York,978,Apple Pay,33,Female
8785,13-08-2020,8360,Cruiser,2014.96,2,Phoenix,710,PayPal,45,Female
8786,16-08-2023,9545,Cruiser,1562.79,2,San Antonio,781,Google Pay,21,Female
8787,18-01-2022,9841,Hybrid Bike,3184.56,4,San Antonio,865,PayPal,27,Female
8788,17-01-2022,5466,Folding Bike,3468.73,3,Los Angeles,197,Credit Card,65,Female
8789,19-12-2023,6911,Hybrid Bike,1044.81,3,Los Angeles,199,Credit Card,52,Female
8790,08-11-2020,5372,Folding Bike,236.04,4,Houston,960,Debit Card,49,Male
8791,23-01-2020,6340,Mountain Bike,2022.72,3,Los Angeles,615,Cash,65,Female
8792,22-02-2023,5134,Road Bike,2252.52,3,Philadelphia,232,Credit Card,30,Male
8793,27-12-2023,7497,Mountain Bike,1079.02,1,Houston,324,Google Pay,52,Female
8794,06-08-2020,1014,Road Bike,1043.53,4,Philadelphia,970,Google Pay,47,Male
8795,06-11-2022,4330,Electric Bike,4336.72,2,Los Angeles,995,Cash,55,Male
8796,14-05-2024,6687,Folding Bike,3273.08,3,San Antonio,935,Cash,53,Male
8797,14-01-2022,6963,Road Bike,3541.52,5,Los Angeles,199,Apple Pay,61,Male
8798,04-06-2022,9639,Mountain Bike,1540.17,4,Phoenix,669,PayPal,59,Female
8799,14-09-2020,4394,Hybrid Bike,3359.37,4,New York,414,PayPal,44,Female
8800,08-03-2024,1366,BMX,3577.04,5,Houston,100,Credit Card,47,Male
8801,06-06-2024,2221,Cruiser,4749.9,1,Los Angeles,452,Cash,53,Female
8802,27-07-2024,9072,Mountain Bike,2319.28,4,Phoenix,249,Apple Pay,64,Male
8803,21-01-2020,4991,Electric Bike,1416.53,4,San Antonio,632,Cash,45,Female
8804,20-07-2022,6367,Mountain Bike,4270.71,2,Houston,919,Cash,65,Male
8805,22-03-2022,8074,Hybrid Bike,1886.8,4,Phoenix,108,Debit Card,69,Male
8806,30-01-2020,8535,Road Bike,4666.6,4,San Antonio,343,Google Pay,65,Female
8807,19-07-2023,2382,Road Bike,4915.04,1,Phoenix,986,PayPal,28,Male
8808,02-03-2023,1935,BMX,4474.88,5,Houston,908,Apple Pay,34,Male
8809,23-03-2022,8517,Road Bike,4474.39,3,Philadelphia,772,Cash,66,Male
8810,20-09-2023,3102,BMX,4171.85,3,Los Angeles,952,Debit Card,24,Male
8811,11-08-2024,9291,Folding Bike,4637.69,4,Los Angeles,521,Apple Pay,62,Female
8812,23-07-2020,7487,Electric Bike,3817.62,2,San Antonio,149,Credit Card,27,Male
8813,04-12-2020,2807,Cruiser,4375.82,2,Philadelphia,482,Apple Pay,36,Female
8814,28-09-2020,3269,Road Bike,2526.26,1,Chicago,398,PayPal,34,Female
8815,15-10-2022,5450,Mountain Bike,2886.47,4,Los Angeles,933,Credit Card,61,Female
8816,13-12-2020,9060,BMX,2094.22,4,Philadelphia,745,Google Pay,48,Male
